,roc_auc,acc,acc_pos,acc_neg,acc_05,precision,recall,threshold,set
0,0.9978178469049539,99.1120218579235,98.29234972677595,99.93169398907104,99.1120218579235,0.9993055555555556,0.9829234972677595,0.5,train
1,0.9679038480201863,91.85185185185185,94.30803571428571,79.8913043478261,91.85185185185185,0.9580498866213152,0.9430803571428571,0.5,test
2,0.9796336206896551,93.65079365079364,95.78125,81.89655172413794,93.65079365079364,0.9668769716088328,0.9578125,0.5,dev
3,,86.10354223433242,,,86.10354223433242,,,0.5,cs
